Timestamp;Type;Name;Position;Rotation
22,5864;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
23,0885;1;Main Camera;(0.77, 0.61, -1.02);(1.37, 1.96, 0.40)
23,0885;1;Right Hand;(0.00, 0.00, 0.00);(0.00, 0.00, 0.00)
23,0885;1;Left Hand;(0.00, 0.00, 0.00);(0.00, 0.00, 0.00)
23,0885;1;Right Controller;(0.87, 0.35, -0.70);(353.78, 353.76, 342.00)
23,0885;1;Left Controller;(-0.42, -0.12, -0.05);(10.39, 334.65, 296.62)
23,0885;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
23,58857;1;Main Camera;(0.79, 0.58, -1.02);(12.36, 9.71, 1.93)
23,58857;1;Right Hand;(0.00, 0.00, 0.00);(0.00, 0.00, 0.00)
23,58857;1;Left Hand;(0.00, 0.00, 0.00);(0.00, 0.00, 0.00)
23,58857;1;Right Controller;(0.87, 0.35, -0.70);(354.11, 353.67, 343.14)
23,58857;1;Left Controller;(-0.42, -0.12, -0.05);(10.39, 334.65, 296.62)
23,58857;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
24,0909;1;Main Camera;(0.78, 0.60, -1.01);(6.98, 183.77, 359.78)
24,0909;1;Right Hand;(1.56, 0.00, -2.03);(0.00, 180.00, 0.00)
24,0909;1;Left Hand;(1.56, 0.00, -2.03);(0.00, 180.00, 0.00)
24,0909;1;Right Controller;(0.69, 0.35, -1.33);(351.22, 172.98, 344.50)
24,0909;1;Left Controller;(1.98, -0.12, -1.98);(10.39, 154.65, 296.62)
24,0909;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
24,59179;1;Main Camera;(0.79, 0.60, -1.01);(5.41, 181.26, 1.41)
24,59179;1;Right Hand;(1.56, 0.00, -2.03);(0.00, 180.00, 0.00)
24,59179;1;Left Hand;(1.56, 0.00, -2.03);(0.00, 180.00, 0.00)
24,59179;1;Right Controller;(0.69, 0.35, -1.32);(350.46, 172.89, 346.90)
24,59179;1;Left Controller;(1.98, -0.12, -1.98);(10.39, 154.65, 296.62)
24,59179;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
25,09232;1;Main Camera;(0.79, 0.60, -1.00);(3.63, 135.04, 2.24)
25,09232;1;Right Hand;(2.05, 0.00, -1.19);(0.00, 135.00, 0.00)
25,09232;1;Left Hand;(2.05, 0.00, -1.19);(0.00, 135.00, 0.00)
25,09232;1;Right Controller;(0.94, 0.35, -1.29);(348.57, 126.94, 348.64)
25,09232;1;Left Controller;(2.31, -0.12, -0.85);(10.39, 109.65, 296.62)
25,09232;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
25,59317;1;Main Camera;(0.79, 0.60, -1.00);(2.83, 89.93, 2.43)
25,59317;1;Right Hand;(1.81, 0.00, -0.24);(0.00, 90.00, 0.00)
25,59317;1;Left Hand;(1.81, 0.00, -0.24);(0.00, 90.00, 0.00)
25,59317;1;Right Controller;(1.10, 0.35, -1.10);(347.41, 81.81, 348.73)
25,59317;1;Left Controller;(1.76, -0.12, 0.18);(10.39, 64.65, 296.62)
25,59317;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
26,09458;1;Main Camera;(0.79, 0.60, -1.00);(2.63, 45.11, 2.39)
26,09458;1;Right Hand;(0.97, 0.00, 0.26);(0.00, 45.00, 0.00)
26,09458;1;Left Hand;(0.97, 0.00, 0.26);(0.00, 45.00, 0.00)
26,09458;1;Right Controller;(1.08, 0.35, -0.85);(347.06, 36.85, 346.04)
26,09458;1;Left Controller;(0.64, -0.12, 0.52);(10.39, 19.65, 296.62)
26,09458;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
26,59629;1;Main Camera;(0.79, 0.60, -1.00);(2.55, 0.12, 2.51)
26,59629;1;Right Hand;(0.03, 0.00, 0.02);(0.00, 0.00, 0.00)
26,59629;1;Left Hand;(0.03, 0.00, 0.02);(0.00, 0.00, 0.00)
26,59629;1;Right Controller;(0.89, 0.35, -0.69);(346.63, 351.58, 347.12)
26,59629;1;Left Controller;(-0.39, -0.12, -0.03);(10.39, 334.65, 296.62)
26,59629;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
27,09721;1;Main Camera;(0.79, 0.60, -1.00);(2.81, 0.14, 2.44)
27,09721;1;Right Hand;(0.03, 0.00, 0.02);(0.00, 0.00, 0.00)
27,09721;1;Left Hand;(0.03, 0.00, 0.02);(0.00, 0.00, 0.00)
27,09721;1;Right Controller;(0.89, 0.35, -0.69);(346.47, 351.98, 346.58)
27,09721;1;Left Controller;(-0.39, -0.12, -0.03);(10.39, 334.65, 296.62)
27,09721;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
27,60853;1;Main Camera;(0.79, 0.60, -1.00);(3.22, 0.71, 2.30)
27,60853;1;Right Hand;(0.03, 0.00, 0.02);(0.00, 0.00, 0.00)
27,60853;1;Left Hand;(0.03, 0.00, 0.02);(0.00, 0.00, 0.00)
27,60853;1;Right Controller;(0.89, 0.36, -0.69);(343.49, 350.73, 348.19)
27,60853;1;Left Controller;(-0.39, -0.12, -0.03);(10.39, 334.65, 296.62)
27,60853;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
28,11074;1;Main Camera;(0.79, 0.60, -1.00);(3.26, 0.42, 2.42)
28,11074;1;Right Hand;(0.03, 0.00, 0.02);(0.00, 0.00, 0.00)
28,11074;1;Left Hand;(0.03, 0.00, 0.02);(0.00, 0.00, 0.00)
28,11074;1;Right Controller;(0.89, 0.36, -0.69);(345.41, 351.90, 347.79)
28,11074;1;Left Controller;(-0.39, -0.12, -0.03);(10.39, 334.65, 296.62)
28,11074;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
28,61184;1;Main Camera;(0.79, 0.60, -1.00);(3.57, 0.55, 2.26)
28,61184;1;Right Hand;(0.03, 0.00, 0.02);(0.00, 0.00, 0.00)
28,61184;1;Left Hand;(0.03, 0.00, 0.02);(0.00, 0.00, 0.00)
28,61184;1;Right Controller;(0.88, 0.36, -0.70);(341.82, 349.60, 348.38)
28,61184;1;Left Controller;(-0.39, -0.12, -0.03);(10.39, 334.65, 296.62)
28,61184;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
29,11465;1;Main Camera;(0.79, 0.60, -1.00);(4.37, 0.76, 2.41)
29,11465;1;Right Hand;(0.03, 0.00, 0.02);(0.00, 0.00, 0.00)
29,11465;1;Left Hand;(0.03, 0.00, 0.02);(0.00, 0.00, 0.00)
29,11465;1;Right Controller;(0.89, 0.36, -0.69);(343.30, 351.48, 348.24)
29,11465;1;Left Controller;(-0.39, -0.12, -0.03);(10.39, 334.65, 296.62)
29,11465;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
29,61552;1;Main Camera;(0.79, 0.60, -1.00);(4.32, 0.61, 1.96)
29,61552;1;Right Hand;(0.03, 0.00, 0.02);(0.00, 0.00, 0.00)
29,61552;1;Left Hand;(0.03, 0.00, 0.02);(0.00, 0.00, 0.00)
29,61552;1;Right Controller;(0.89, 0.36, -0.69);(343.26, 352.49, 347.92)
29,61552;1;Left Controller;(-0.39, -0.12, -0.03);(10.39, 334.65, 296.62)
29,61552;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
30,11857;1;Main Camera;(0.79, 0.60, -1.00);(4.23, 0.42, 2.32)
30,11857;1;Right Hand;(0.03, 0.00, 0.02);(0.00, 0.00, 0.00)
30,11857;1;Left Hand;(0.03, 0.00, 0.02);(0.00, 0.00, 0.00)
30,11857;1;Right Controller;(0.89, 0.36, -0.69);(344.50, 353.75, 347.80)
30,11857;1;Left Controller;(-0.39, -0.12, -0.03);(10.39, 334.65, 296.62)
30,11857;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
30,61934;1;Main Camera;(0.79, 0.60, -1.00);(4.34, 45.87, 2.01)
30,61934;1;Right Hand;(0.97, 0.00, 0.27);(0.00, 45.00, 0.00)
30,61934;1;Left Hand;(0.97, 0.00, 0.27);(0.00, 45.00, 0.00)
30,61934;1;Right Controller;(1.08, 0.36, -0.85);(344.20, 38.36, 345.93)
30,61934;1;Left Controller;(0.64, -0.12, 0.52);(10.39, 19.65, 296.62)
30,61934;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
31,12204;1;Main Camera;(0.79, 0.60, -1.00);(4.06, 46.36, 1.76)
31,12204;1;Right Hand;(0.97, 0.00, 0.27);(0.00, 45.00, 0.00)
31,12204;1;Left Hand;(0.97, 0.00, 0.27);(0.00, 45.00, 0.00)
31,12204;1;Right Controller;(1.09, 0.36, -0.85);(347.14, 41.32, 346.17)
31,12204;1;Left Controller;(0.64, -0.12, 0.52);(10.39, 19.65, 296.62)
31,12204;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
31,63526;1;Main Camera;(0.79, 0.60, -1.00);(4.06, 226.44, 2.10)
31,63526;1;Right Hand;(0.61, 0.00, -2.26);(0.00, 225.00, 0.00)
31,63526;1;Left Hand;(0.61, 0.00, -2.26);(0.00, 225.00, 0.00)
31,63526;1;Right Controller;(0.49, 0.36, -1.14);(346.90, 221.23, 345.76)
31,63526;1;Left Controller;(0.95, -0.12, -2.52);(10.39, 199.65, 296.62)
31,63526;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
32,1376;1;Main Camera;(0.79, 0.60, -1.00);(3.60, 180.76, 2.61)
32,1376;1;Right Hand;(1.56, 0.00, -2.02);(0.00, 180.00, 0.00)
32,1376;1;Left Hand;(1.56, 0.00, -2.02);(0.00, 180.00, 0.00)
32,1376;1;Right Controller;(0.69, 0.36, -1.31);(344.58, 173.52, 348.85)
32,1376;1;Left Controller;(1.98, -0.12, -1.97);(10.39, 154.65, 296.62)
32,1376;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
32,63892;1;Main Camera;(0.79, 0.60, -1.00);(3.60, 225.68, 2.64)
32,63892;1;Right Hand;(0.61, 0.00, -2.26);(0.00, 225.00, 0.00)
32,63892;1;Left Hand;(0.61, 0.00, -2.26);(0.00, 225.00, 0.00)
32,63892;1;Right Controller;(0.50, 0.37, -1.14);(343.85, 218.33, 346.71)
32,63892;1;Left Controller;(0.95, -0.12, -2.52);(10.39, 199.65, 296.62)
32,63892;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
33,14049;1;Main Camera;(0.79, 0.60, -1.00);(3.40, 270.83, 2.60)
33,14049;1;Right Hand;(-0.23, 0.00, -1.76);(0.00, 270.00, 0.00)
33,14049;1;Left Hand;(-0.23, 0.00, -1.76);(0.00, 270.00, 0.00)
33,14049;1;Right Controller;(0.49, 0.36, -0.89);(343.43, 263.00, 346.93)
33,14049;1;Left Controller;(-0.17, -0.12, -2.18);(10.39, 244.65, 296.62)
33,14049;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
33,64075;1;Main Camera;(0.79, 0.60, -1.00);(3.70, 90.95, 2.70)
33,64075;1;Right Hand;(1.82, 0.00, -0.23);(0.00, 90.00, 0.00)
33,64075;1;Left Hand;(1.82, 0.00, -0.23);(0.00, 90.00, 0.00)
33,64075;1;Right Controller;(1.10, 0.37, -1.10);(342.94, 82.96, 346.63)
33,64075;1;Left Controller;(1.76, -0.12, 0.19);(10.39, 64.65, 296.62)
33,64075;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
34,14206;1;Main Camera;(0.80, 0.60, -1.00);(4.28, 136.24, 2.47)
34,14206;1;Right Hand;(2.06, 0.00, -1.18);(0.00, 135.00, 0.00)
34,14206;1;Left Hand;(2.06, 0.00, -1.18);(0.00, 135.00, 0.00)
34,14206;1;Right Controller;(0.94, 0.36, -1.29);(344.27, 126.31, 346.28)
34,14206;1;Left Controller;(2.32, -0.12, -0.85);(10.39, 109.65, 296.62)
34,14206;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
34,64425;1;Main Camera;(0.80, 0.60, -1.00);(4.33, 136.29, 2.40)
34,64425;1;Right Hand;(2.06, 0.00, -1.18);(0.00, 135.00, 0.00)
34,64425;1;Left Hand;(2.06, 0.00, -1.18);(0.00, 135.00, 0.00)
34,64425;1;Right Controller;(0.94, 0.36, -1.29);(344.62, 127.99, 346.63)
34,64425;1;Left Controller;(2.32, -0.12, -0.85);(10.39, 109.65, 296.62)
34,64425;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
35,1452;1;Main Camera;(0.80, 0.60, -1.00);(4.43, 181.34, 2.45)
35,1452;1;Right Hand;(1.56, 0.00, -2.02);(0.00, 180.00, 0.00)
35,1452;1;Left Hand;(1.56, 0.00, -2.02);(0.00, 180.00, 0.00)
35,1452;1;Right Controller;(0.69, 0.36, -1.31);(344.96, 172.06, 346.56)
35,1452;1;Left Controller;(1.98, -0.12, -1.97);(10.39, 154.65, 296.62)
35,1452;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
35,64542;1;Main Camera;(0.80, 0.60, -1.00);(4.40, 1.26, 2.41)
35,64542;1;Right Hand;(0.03, 0.00, 0.02);(0.00, 0.00, 0.00)
35,64542;1;Left Hand;(0.03, 0.00, 0.02);(0.00, 0.00, 0.00)
35,64542;1;Right Controller;(0.90, 0.36, -0.69);(345.15, 351.77, 346.57)
35,64542;1;Left Controller;(-0.39, -0.12, -0.03);(10.39, 334.65, 296.62)
35,64542;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
36,14702;1;Main Camera;(0.80, 0.60, -1.00);(4.53, 1.23, 2.41)
36,14702;1;Right Hand;(0.03, 0.00, 0.02);(0.00, 0.00, 0.00)
36,14702;1;Left Hand;(0.03, 0.00, 0.02);(0.00, 0.00, 0.00)
36,14702;1;Right Controller;(0.90, 0.36, -0.69);(344.60, 352.36, 347.90)
36,14702;1;Left Controller;(-0.39, -0.12, -0.03);(10.39, 334.65, 296.62)
36,14702;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
36,64851;1;Main Camera;(0.80, 0.60, -1.00);(4.49, 1.18, 2.53)
36,64851;1;Right Hand;(0.03, 0.00, 0.02);(0.00, 0.00, 0.00)
36,64851;1;Left Hand;(0.03, 0.00, 0.02);(0.00, 0.00, 0.00)
36,64851;1;Right Controller;(0.91, 0.35, -0.68);(348.99, 356.55, 347.12)
36,64851;1;Left Controller;(-0.39, -0.12, -0.03);(10.39, 334.65, 296.62)
36,64851;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
37,15097;1;Main Camera;(0.80, 0.60, -1.00);(3.92, 1.96, 2.31)
37,15097;1;Right Hand;(0.03, 0.00, 0.02);(0.00, 0.00, 0.00)
37,15097;1;Left Hand;(0.03, 0.00, 0.02);(0.00, 0.00, 0.00)
37,15097;1;Right Controller;(0.93, 0.40, -0.70);(338.39, 2.73, 347.71)
37,15097;1;Left Controller;(-0.43, -0.20, 0.03);(3.18, 354.73, 253.39)
37,15097;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
37,66442;1;Main Camera;(0.67, 0.60, -1.18);(3.68, 2.90, 1.67)
37,66442;1;Right Hand;(-0.10, 0.00, -0.16);(0.00, 0.00, 0.00)
37,66442;1;Left Hand;(-0.10, 0.00, -0.16);(0.00, 0.00, 0.00)
37,66442;1;Right Controller;(0.81, 0.38, -0.86);(348.33, 9.47, 344.79)
37,66442;1;Left Controller;(-0.66, -0.11, -0.05);(346.37, 312.35, 232.32)
37,66442;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
38,16719;1;Main Camera;(0.67, 0.60, -1.18);(3.63, 2.60, 1.68)
38,16719;1;Right Hand;(-0.10, 0.00, -0.16);(0.00, 0.00, 0.00)
38,16719;1;Left Hand;(-0.10, 0.00, -0.16);(0.00, 0.00, 0.00)
38,16719;1;Right Controller;(0.81, 0.37, -0.86);(349.77, 6.85, 343.27)
38,16719;1;Left Controller;(0.28, 0.61, -0.33);(325.46, 39.90, 357.30)
38,16719;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
38,68074;1;Main Camera;(0.67, 0.60, -1.18);(3.78, 1.79, 2.11)
38,68074;1;Right Hand;(-0.10, 0.00, -0.16);(0.00, 0.00, 0.00)
38,68074;1;Left Hand;(-0.10, 0.00, -0.16);(0.00, 0.00, 0.00)
38,68074;1;Right Controller;(0.81, 0.36, -0.85);(353.78, 6.76, 343.14)
38,68074;1;Left Controller;(0.59, 0.50, -0.73);(356.20, 357.53, 14.34)
38,68074;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
39,18235;1;Main Camera;(0.67, 0.60, -1.18);(4.19, 2.05, 2.02)
39,18235;1;Right Hand;(-0.10, 0.00, -0.16);(0.00, 0.00, 0.00)
39,18235;1;Left Hand;(-0.10, 0.00, -0.16);(0.00, 0.00, 0.00)
39,18235;1;Right Controller;(0.80, 0.35, -0.85);(354.63, 4.21, 345.06)
39,18235;1;Left Controller;(0.62, 0.41, -0.80);(347.30, 0.89, 358.53)
39,18235;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
